_id,id_local,desc_distrito_local,desc_barrio_local,clase_vial_edificio,desc_situacion_local,Nombre,desc_periodo_terraza,desc_situacion_terraza,DESC_CLASE,DESC_NOMBRE,desc_ubicacion_terraza
3543,50000888,CHAMARTIN           ,NUEVA ESPA?A        ,CALLE                   ,Abierto,BAR RESTAURANTE NAGO,Anual,Abierta,CALLE                   ,DRACENA                                           ,Acera
3544,270441800,CHAMARTIN           ,HISPANOAMERICA      ,CALLE                   ,Abierto,SANTAGLORIA,Anual,Abierta,CALLE                   ,SERRANO                                           ,Acera
3546,270351484,RETIRO              ,ADELFAS             ,CALLE                   ,Abierto,VERMONT,Estacional,Abierta,CALLE                   ,GARIBAY                                           ,Acera
3547,270063118,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,CAFETERIA LA ISLA,Estacional,Abierta,CALLE                   ,IBIZA                                             ,Bulevar
3548,270062812,RETIRO              ,IBIZA               ,CALLE                   ,Cerrado,EL DON DE BETTY,Estacional,Abierta,CALLE                   ,NARVAEZ                                           ,Acera
3550,70001037,CHAMBERI            ,RIOS ROSAS          ,CALLE                   ,Abierto,EL CAPRICHO,Anual,Abierta,CALLE                   ,JOSE ABASCAL                                      ,Acera
3551,270407781,RETIRO              ,PACIFICO            ,CALLE                   ,Abierto,LA ESQUINA DE CAVANILLES,Estacional,Abierta,CALLE                   ,CAVANILLES                                        ,Acera
3552,30000825,RETIRO              ,NI?O JESUS          ,CALLE                   ,Abierto,BAR LA COLONIA,Anual,Abierta,CALLE                   ,TITULCIA                                          ,Acera
3553,270419949,RETIRO              ,PACIFICO            ,CALLE                   ,Abierto,LA ESQUINA DE TELLEZ,Anual,Abierta,CALLE                   ,TELLEZ                                            ,Acera
3554,270404736,RETIRO              ,IBIZA               ,CALLE                   ,Abierto,HUERTA Y CALDERO,Estacional,Abierta,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,Bulevar
3557,270024032,LATINA              ,PUERTA DEL ANGEL    ,PASEO                   ,Abierto,BAR CARBALLON,Anual,Abierta,PASEO                   ,EXTREMADURA                                       ,Acera
3558,270547645,VILLA DE VALLECAS   ,ENSANCHE DE VALLECAS,CALLE                   ,Abierto,LIZETH,Anual,Abierta,CALLE                   ,ALMONTE                                           ,Acera
3559,280036795,CHAMBERI            ,TRAFALGAR           ,CALLE                   ,Abierto,ACEYTUNA,Anual,Abierta,CALLE                   ,FUENCARRAL                                        ,Acera
3560,285015901,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,CAFETERIA OLIVARES,Anual,Abierta,CALLE                   ,ISLA GRACIOSA                                     ,Superficie en parcela privada
3564,280002136,SALAMANCA           ,GOYA                ,AVENIDA                 ,Abierto,VOLAPIE,Estacional,Abierta,AVENIDA                 ,FELIPE II                                         ,Plaza peatonal
3566,270403441,CHAMARTIN           ,EL VISO             ,CALLE                   ,Abierto,PROVENZAL,Anual,Abierta,CALLE                   ,MARCELIANO SANTA MARIA                            ,Bulevar
3567,50001479,CHAMARTIN           ,EL VISO             ,PASEO                   ,Abierto,BAR RESTAURANTE,Anual,Abierta,PASEO                   ,LA HABANA                                         ,Acera
3568,270356911,CIUDAD LINEAL       ,COSTILLARES         ,CALLE                   ,Abierto,EL OBRADOR DEL PINAR,Estacional,Abierta,CALLE                   ,ARTURO SORIA                                      ,Acera
3569,270551538,CIUDAD LINEAL       ,COSTILLARES         ,CALLE                   ,Abierto,EL SIETE,Estacional,Abierta,CALLE                   ,CALERUEGA                                         ,Acera
3571,280063787,MORATALAZ           ,FONTARRON           ,CALLE                   ,Abierto,EL PUNTO,Anual,Abierta,CALLE                   ,HACIENDA DE PAVONES                               ,Acera
3572,30001150,RETIRO              ,PACIFICO            ,CALLE                   ,Abierto,LA ESQUINA DE DANIEL,Anual,Abierta,CALLE                   ,GUTENBERG                                         ,Acera
3573,30000104,RETIRO              ,PACIFICO            ,CALLE                   ,Abierto,EL RINCON DEL GATO,Estacional,Abierta,CALLE                   ,CAVANILLES                                        ,Acera
3574,270493283,PUENTE DE VALLECAS  ,PALOMERAS SURESTE   ,CALLE                   ,Abierto,CERVECERIA OROMAR II,Estacional,Abierta,CALLE                   ,ANGELILLO                                         ,Superficie en parcela privada
3577,270408654,VILLA DE VALLECAS   ,CASCO H.VALLECAS    ,CALLE                   ,Abierto,PIZZA SPRINT,Estacional,Abierta,CALLE                   ,PE?A DE VARGAS                                    ,Acera
3578,270136082,MONCLOA-ARAVACA     ,ARGUELLES           ,PASEO                   ,Abierto,NONINA,Anual,Abierta,PASEO                   ,PINTOR ROSALES                                    ,Acera
3579,285027993,MORATALAZ           ,MARROQUINA          ,AVENIDA                 ,Cerrado,BAR BARDO,Anual,Abierta,AVENIDA                 ,DOCTOR GARCIA TAPIA                               ,Otros
3582,270149123,CARABANCHEL         ,SAN ISIDRO          ,PLAZA                   ,Abierto,BAR LOS PINCHOS,Anual,Abierta,PLAZA                   ,ALMODOVAR                                         ,Acera
3584,270542862,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,CAFE DOC,Anual,Abierta,CALLE                   ,MAQUEDA                                           ,Acera
3585,100001114,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,CAFETERIA RESTAURANTE LAVINIA,Anual,Abierta,CALLE                   ,MAQUEDA                                           ,Acera
3586,100001276,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,BAR EL NOGAL,Anual,Abierta,CALLE                   ,OCA?A                                             ,Acera
3587,285018735,LATINA              ,LUCERO              ,CALLE                   ,Abierto,BAR BARAMBA,Estacional,Abierta,CALLE                   ,CEBREROS                                          ,Superficie en parcela privada
3588,280042700,LATINA              ,ALUCHE              ,CALLE                   ,Abierto,CAFETERIA ALTO PARAN?,Anual,Abierta,AVENIDA                 ,PADRE PIQUER                                      ,Superficie en parcela privada
3589,270409876,LATINA              ,LAS AGUILAS         ,CALLE                   ,Abierto,CAFE LAS AGUILAS BAR,Estacional,Abierta,CALLE                   ,JOSE DE CADALSO                                   ,Acera
3590,270273214,CHAMARTIN           ,EL VISO             ,PLAZA                   ,Abierto,CASA DE ARAGON DE MADRID,Estacional,Abierta,PLAZA                   ,REPUBLICA ARGENTINA                               ,Acera
3591,270095149,CHAMARTIN           ,NUEVA ESPA?A        ,CALLE                   ,Abierto,LIZARRAN,Anual,Abierta,CALLE                   ,PADRE DAMIAN                                      ,Acera
3592,270301974,CHAMARTIN           ,PROSPERIDAD         ,CALLE                   ,Abierto,BAR-RESTAURANTE EL PINCHITO,Anual,Abierta,CALLE                   ,CONSTANCIA                                        ,Acera
3593,280021529,CHAMARTIN           ,PROSPERIDAD         ,CALLE                   ,Cerrado,LA CAZUELA DE SALAMANCA,Anual,Abierta,CALLE                   ,CORAZON DE MARIA                                  ,Acera
3594,270304892,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,BEIRUT,Anual,Abierta,CALLE                   ,MIGUEL SERVET                                     ,Acera
3595,270438112,CENTRO              ,SOL                 ,CALLE                   ,Abierto,ALL U CAN EAT,Anual,Abierta,CALLE                   ,TETUAN                                            ,Calle peatonal
3596,270348104,CENTRO              ,CORTES              ,CALLE                   ,Abierto,CAFE DEL PRINCIPE,Anual,Suspension temporal,CALLE                   ,CRUZ                                              ,Acera
3598,280021157,CHAMARTIN           ,EL VISO             ,PASEO                   ,Abierto,EL MIAJON DE LOS CASTUOS,Anual,Abierta,PASEO                   ,LA HABANA                                         ,Acera
3600,270328503,CHAMBERI            ,ALMAGRO             ,CALLE                   ,Abierto,FLOREN DE ABASCAL,Anual,Abierta,CALLE                   ,JOSE ABASCAL                                      ,Acera
3601,270111450,CHAMBERI            ,GAZTAMBIDE          ,CALLE                   ,Abierto,HOKO,Anual,Abierta,CALLE                   ,GUZMAN EL BUENO                                   ,Acera
3602,280038874,CHAMBERI            ,VALLEHERMOSO        ,CALLE                   ,Abierto,NEW KNAVE,Anual,Abierta,CALLE                   ,GENERAL IBA?EZ DE IBERO                           ,Acera
3603,70002104,CHAMBERI            ,VALLEHERMOSO        ,CALLE                   ,Abierto,DI BOCCA,Anual,Abierta,CALLE                   ,GUZMAN EL BUENO                                   ,Acera
3604,270356066,CHAMBERI            ,TRAFALGAR           ,CALLE                   ,Abierto,PALANTE,Anual,Abierta,CALLE                   ,ELOY GONZALO                                      ,Acera
3605,285011840,CHAMBERI            ,TRAFALGAR           ,CALLE                   ,Abierto,KALUA,Anual,Abierta,CALLE                   ,FUENCARRAL                                        ,Acera
3606,270116489,CHAMBERI            ,TRAFALGAR           ,CALLE                   ,Abierto,SIN NOTIFICAR,Anual,Abierta,CALLE                   ,FUENCARRAL                                        ,Acera
3607,80000983,FUENCARRAL-EL PARDO ,VALVERDE            ,CALLE                   ,Abierto,RESTAURANTE,Anual,Abierta,CALLE                   ,SANTISO                                           ,Acera
3608,170001525,VILLAVERDE          ,SAN ANDRES          ,CALLE                   ,Abierto,BAR RESTAURANTE,Estacional,Abierta,CALLE                   ,EDUARDO BARREIROS                                 ,Acera
3610,270534683,CHAMBERI            ,TRAFALGAR           ,PLAZA                   ,Abierto,A DETERMINAR,Anual,Abierta,PLAZA                   ,OLAVIDE                                           ,Plaza peatonal
3611,280038192,CHAMBERI            ,RIOS ROSAS          ,CALLE                   ,Abierto,HUETE,Anual,Abierta,CALLE                   ,SANTA ENGRACIA                                    ,Acera
3612,270123968,CHAMBERI            ,RIOS ROSAS          ,CALLE                   ,Abierto,BAR SAINT GERMAIN,Anual,Abierta,CALLE                   ,RIOS ROSAS                                        ,Acera
3615,270527325,PUENTE DE VALLECAS  ,PALOMERAS BAJAS     ,CALLE                   ,Abierto,RESTAURANTE GALLO,Anual,Abierta,CALLE                   ,ARROYO DEL OLIVAR                                 ,Calle peatonal
3619,280012128,CENTRO              ,EMBAJADORES         ,CALLE                   ,Abierto,R?TULO NO INFORMADO,Anual,Abierta,CALLE                   ,EMBAJADORES                                       ,Acera
3620,270166058,MORATALAZ           ,FONTARRON           ,CALLE                   ,Abierto,CAFETER?A BL?ZQUEZ,Estacional,Abierta,CALLE                   ,HACIENDA DE PAVONES                               ,Otros
3621,270221489,CHAMBERI            ,RIOS ROSAS          ,CALLE                   ,Abierto,KEBAB LAZIKA,Anual,Abierta,CALLE                   ,BRAVO MURILLO                                     ,Acera
3622,270419875,CHAMBERI            ,VALLEHERMOSO        ,AVENIDA                 ,Abierto,LA LLAMA,Anual,Abierta,CALLE                   ,GENERAL IBA?EZ DE IBERO                           ,Acera
3623,70002443,CHAMBERI            ,GAZTAMBIDE          ,CALLE                   ,Abierto,LA FORNATA,Estacional,Abierta,CALLE                   ,CEA BERMUDEZ                                      ,Acera
3624,270557058,CHAMBERI            ,ALMAGRO             ,CALLE                   ,Abierto,POR DETERMINAR,Anual,Abierta,CALLE                   ,GENOVA                                            ,Acera
3625,270450329,CHAMBERI            ,ALMAGRO             ,CALLE                   ,Abierto,RELEEEC VISTA GUSTO OIDO,Anual,Abierta,CALLE                   ,MIGUEL ANGEL                                      ,Acera
3626,285011473,CHAMBERI            ,GAZTAMBIDE          ,CALLE                   ,Abierto,THE LITTLE BIG CAFE,Anual,Abierta,CALLE                   ,FERNANDEZ DE LOS RIOS                             ,Acera
3627,270345116,RETIRO              ,ADELFAS             ,AVENIDA                 ,Abierto,BAR FEMARY,Anual,Abierta,AVENIDA                 ,CIUDAD DE BARCELONA                               ,Acera
3628,270066180,RETIRO              ,NI?O JESUS          ,PLAZA                   ,Abierto,PINOCHO,Anual,Abierta,PLAZA                   ,DOCTOR LAGUNA                                     ,Acera
